Uuid,Exchange,TimeStamp,OrderType,Limit,Quantity,QuantityRemaining,Commission,Price,PricePerUnit,IsConditional,Condition,ConditionTarget,ImmediateOrCancel,Closed
60eb4791-e6be-4eab-8e1a-7e8df906a4f5,BTC-XMR,1/6/2018 10:05:16 PM,LIMIT_SELL,0.02260006,0.29148003,0.00000000,0.00001646,0.00658746,0.02260004,False,,0.00000000,False,1/6/2018 10:05:16 PM
ba119f3c-7dfe-4683-8044-70bd0fe53f79,BTC-ZEN,1/6/2018 10:05:25 PM,LIMIT_SELL,0.00303110,1.73712774,0.00000000,0.00001316,0.00526556,0.00303119,False,,0.00000000,False,1/6/2018 10:05:25 PM
98d67715-59b2-4a44-8738-97651031e7bf,BTC-ETH,1/6/2018 10:05:28 PM,LIMIT_SELL,0.05950003,0.12431058,0.00000000,0.00001849,0.00739660,0.05950097,False,,0.00000000,False,1/6/2018 10:05:28 PM
537072d8-44b7-4626-9ec2-cf3fd2e89fd4,BTC-THC,1/6/2018 10:04:57 PM,LIMIT_SELL,0.00003601,224.62186373,0.00000000,0.00002022,0.00808863,0.00003601,False,,0.00000000,False,1/6/2018 10:05:31 PM
b89a9ab9-cfb0-4143-bf24-d101c1648199,USDT-BTC,1/6/2018 10:05:39 PM,LIMIT_SELL,16901.00000000,0.01676486,0.00000000,0.70835724,283.34289886,16901.00000000,False,,0.00000000,False,1/6/2018 10:06:15 PM
01751346-000a-4c53-85d8-ff402a2120be,BTC-ZEN,1/6/2018 10:03:16 PM,LIMIT_SELL,0.00309042,2.23540348,1.89649334,0.00000261,0.00104737,0.00309041,False,,0.00000000,False,1/6/2018 10:10:32 PM
576d2272-45c5-4a7e-8f81-1718097d3d8a,BTC-ZEN,1/6/2018 10:11:39 PM,LIMIT_SELL,0.00303211,1.80024965,0.00000000,0.00001364,0.00545882,0.00303226,False,,0.00000000,False,1/6/2018 10:11:40 PM
e496b5bd-7ab2-4f28-b3d1-b9ca6327a9c9,USDT-BTC,1/6/2018 10:11:42 PM,LIMIT_SELL,16960.00000000,0.01531046,0.00000000,0.64935488,259.74195390,16965.00000000,False,,0.00000000,False,1/6/2018 10:11:42 PM
4bf7176e-bd9f-4c44-8092-228b949007b7,BTC-THC,1/6/2018 10:14:23 PM,LIMIT_SELL,0.00003603,201.83076185,0.00000000,0.00001817,0.00727196,0.00003603,False,,0.00000000,False,1/6/2018 10:14:23 PM
106a3d6d-f435-4089-920f-6de6e00e31fc,BTC-THC,1/6/2018 10:15:07 PM,LIMIT_SELL,0.00003603,183.55391653,0.00000000,0.00001653,0.00661344,0.00003603,False,,0.00000000,False,1/6/2018 10:15:07 PM
8d0c7800-ce8c-4d4e-91a6-ba139666283b,BTC-BCH,1/6/2018 10:15:23 PM,LIMIT_SELL,0.14681581,0.04433089,0.00000000,0.00001627,0.00650847,0.14681569,False,,0.00000000,False,1/6/2018 10:15:23 PM
69257c88-bbb2-4b4d-acfc-adc6e61175b1,BTC-ZEN,1/6/2018 10:15:33 PM,LIMIT_SELL,0.00303250,1.59312759,0.00000000,0.00001207,0.00483125,0.00303256,False,,0.00000000,False,1/6/2018 10:15:33 PM
fb8089e6-2c61-4617-908e-90a2c521dcd4,BTC-ETH,1/6/2018 10:15:50 PM,LIMIT_SELL,0.05841649,0.10957657,0.00000000,0.00001600,0.00640107,0.05841641,False,,0.00000000,False,1/6/2018 10:15:50 PM
3325d4b8-6d87-41f4-bab2-6de771242459,USDT-BTC,1/6/2018 10:15:58 PM,LIMIT_SELL,17150.54635001,0.01361269,0.00000000,0.58366266,233.46507078,17150.54634903,False,,0.00000000,False,1/6/2018 10:15:59 PM
478f1179-ce3a-4ec7-829e-e2dd2912cbf6,BTC-THC,1/6/2018 10:16:50 PM,LIMIT_SELL,0.00003535,164.73231268,0.00000000,0.00001455,0.00582328,0.00003535,False,,0.00000000,False,1/6/2018 10:16:50 PM
ba6d8060-d721-459e-8626-16ddf795f021,BTC-BCH,1/6/2018 10:17:07 PM,LIMIT_SELL,0.14625001,0.03973790,0.00000000,0.00001452,0.00581166,0.14624980,False,,0.00000000,False,1/6/2018 10:17:12 PM
fea5582a-24bd-4ae1-b799-842807fe169e,BTC-ZEN,1/6/2018 10:17:22 PM,LIMIT_SELL,0.00303256,1.50485447,0.00000000,0.00001140,0.00456371,0.00303266,False,,0.00000000,False,1/6/2018 10:17:22 PM
442b4480-81f5-4dcf-a41b-f24bd1dc8578,BTC-ETH,1/6/2018 10:17:31 PM,LIMIT_SELL,0.05844500,0.09664890,0.00000000,0.00001412,0.00564864,0.05844495,False,,0.00000000,False,1/6/2018 10:17:31 PM
86c477fa-4f58-4da4-a52f-eac80c6d537c,USDT-BTC,1/6/2018 10:17:39 PM,LIMIT_SELL,17120.00000002,0.01229136,0.00000000,0.52779730,211.11892006,17176.20507901,False,,0.00000000,False,1/6/2018 10:17:40 PM
1f8a6ebb-3162-47ab-a6e4-4ed405dfd1a0,BTC-XMR,1/6/2018 10:18:21 PM,LIMIT_SELL,0.02229999,0.23292583,0.00000000,0.00001298,0.00519424,0.02229997,False,,0.00000000,False,1/6/2018 10:18:21 PM
56fb31e4-7fdf-4be0-b65d-41da48f46b72,BTC-BCH,1/6/2018 10:18:30 PM,LIMIT_SELL,0.14560999,0.03658805,0.00000000,0.00001330,0.00532757,0.14560956,False,,0.00000000,False,1/6/2018 10:18:36 PM
570fab7d-7f65-4b12-af6d-3d23bcad6a52,BTC-ZEN,1/6/2018 10:18:58 PM,LIMIT_SELL,0.00303266,1.40549037,0.00000000,0.00001065,0.00426237,0.00303266,False,,0.00000000,False,1/6/2018 10:18:58 PM
7f1611b1-5cd7-4254-9c18-44ec4e4a9d3c,BTC-ETH,1/6/2018 10:19:04 PM,LIMIT_SELL,0.05839065,0.08895955,0.02156720,0.00000983,0.00393508,0.05839060,False,,0.00000000,False,1/6/2018 10:19:31 PM
6918bccf-7bd9-47a5-aadd-fab09b1733b0,BTC-XMR,1/6/2018 10:20:29 PM,LIMIT_SELL,0.02226100,0.23109775,0.00000000,0.00001286,0.00514446,0.02226097,False,,0.00000000,False,1/6/2018 10:20:29 PM
0a166be5-d0dc-4bbb-a2d6-2a0249b7f6e4,BTC-BCH,1/6/2018 10:20:37 PM,LIMIT_SELL,0.14580001,0.03317818,0.00000000,0.00001209,0.00483737,0.14579974,False,,0.00000000,False,1/6/2018 10:20:37 PM
3aa0730f-d953-4231-9d8e-6a35f0faf8a0,BTC-ZEN,1/6/2018 10:20:40 PM,LIMIT_SELL,0.00305990,1.23174279,0.00000000,0.00000941,0.00376900,0.00305989,False,,0.00000000,False,1/6/2018 10:20:43 PM
2ee76f28-f7ca-4cff-8f94-acfbde0368e3,BTC-ETH,1/6/2018 10:20:45 PM,LIMIT_SELL,0.05839065,0.08083386,0.00000000,0.00001179,0.00471994,0.05839063,False,,0.00000000,False,1/6/2018 10:21:06 PM
2e500fff-3ab3-4806-a05e-27a74febacd6,USDT-BTC,1/6/2018 10:20:55 PM,LIMIT_SELL,17180.98000002,0.01095846,0.00854146,0.10381607,41.52642866,17180.98000000,False,,0.00000000,False,1/6/2018 10:21:53 PM
8126d529-965d-4ee5-8731-1305a83151d5,BTC-THC,1/6/2018 10:22:26 PM,LIMIT_SELL,0.00003480,139.37660018,0.00000000,0.00001212,0.00485030,0.00003480,False,,0.00000000,False,1/6/2018 10:22:26 PM
d7c12d37-26c0-453b-b548-9d1f147526bb,BTC-XMR,1/6/2018 10:22:33 PM,LIMIT_SELL,0.02220000,0.21016669,0.00000000,0.00001169,0.00467620,0.02224996,False,,0.00000000,False,1/6/2018 10:22:33 PM
2988634c-fa40-4e52-a05c-711b898324ea,BTC-BCH,1/6/2018 10:22:51 PM,LIMIT_SELL,0.14580004,0.02956607,0.00000000,0.00001079,0.00431664,0.14599979,False,,0.00000000,False,1/6/2018 10:22:51 PM
4fa18ef1-33fd-413d-910f-74e0757421af,BTC-ETH,1/6/2018 10:23:06 PM,LIMIT_SELL,0.05806528,0.07382623,0.00000000,0.00001071,0.00428674,0.05806527,False,,0.00000000,False,1/6/2018 10:23:07 PM
b6c1cbc2-b217-48da-bd90-39787d5b6f60,USDT-BTC,1/6/2018 10:23:18 PM,LIMIT_SELL,17132.29109703,0.01066197,0.00000000,0.45714652,182.85861066,17150.54634931,False,,0.00000000,False,1/6/2018 10:23:18 PM
099595e6-a422-44a5-867f-9cf3773bd005,BTC-XMR,1/6/2018 10:23:56 PM,LIMIT_SELL,0.02220000,0.19123614,0.00000000,0.00001061,0.00424544,0.02219999,False,,0.00000000,False,1/6/2018 10:23:56 PM
547933d9-5541-4ad6-8507-cd947d580816,BTC-THC,1/6/2018 10:24:11 PM,LIMIT_SELL,0.00003474,119.05402422,0.00000000,0.00001033,0.00413593,0.00003474,False,,0.00000000,False,1/6/2018 10:24:12 PM
953a966e-1faf-42a9-97c7-3bbaad3ed999,BTC-BCH,1/6/2018 10:24:21 PM,LIMIT_SELL,0.14580004,0.02692560,0.00000000,0.00000981,0.00392575,0.14579991,False,,0.00000000,False,1/6/2018 10:24:21 PM
7d303a07-2473-40df-bec3-f18f10594b65,BTC-ZEN,1/6/2018 10:24:24 PM,LIMIT_SELL,0.00303000,1.07768052,0.00000000,0.00000816,0.00326537,0.00303000,False,,0.00000000,False,1/6/2018 10:24:25 PM
2210d02f-5f5f-4d67-be8b-9d45af113b41,BTC-ETH,1/6/2018 10:24:30 PM,LIMIT_SELL,0.05789395,0.06723583,0.00000000,0.00000974,0.00389967,0.05799988,False,,0.00000000,False,1/6/2018 10:24:30 PM
4edad7fe-57b9-403e-9e1b-16be44950757,USDT-BTC,1/6/2018 10:24:32 PM,LIMIT_SELL,17169.00000000,0.00954133,0.00000000,0.40953773,163.81509477,17169.00000000,False,,0.00000000,False,1/6/2018 10:24:32 PM
