Uuid,Exchange,TimeStamp,OrderType,Limit,Quantity,QuantityRemaining,Commission,Price,PricePerUnit,IsConditional,Condition,ConditionTarget,ImmediateOrCancel,Closed
92c47b52-ace4-4d49-b455-586dfed9114d,BTC-BCH,12/3/2017 12:14:01 PM,LIMIT_BUY,0.13490000,0.25891026,0.00000000,0.00008731,0.03492699,0.13489998,False,,0.00000000,False,12/3/2017 12:14:23 PM
9cd0ce0d-11ca-4355-a1ef-2f4d1e5cc90d,BTC-IOP,12/3/2017 12:37:44 PM,LIMIT_SELL,0.00043600,13.30000000,0.00000000,0.00001449,0.00579879,0.00043600,False,,0.00000000,False,12/3/2017 12:38:04 PM
38cc1d3f-a749-40bc-abb3-a9e97658591d,BTC-POT,12/3/2017 12:40:12 PM,LIMIT_BUY,0.00003705,155.73734615,0.00000000,0.00001439,0.00575918,0.00003698,False,,0.00000000,False,12/3/2017 12:40:12 PM
e52045ef-c217-463a-a2b8-3530933a513f,BTC-BTCD,12/3/2017 12:41:50 PM,LIMIT_SELL,0.01185964,0.10000000,0.00000000,0.00000296,0.00118596,0.0118596,,,,,12/3/2017 12:41:50 PM
efa59ee6-4967-488a-a970-4e738df9bee9,BTC-IOP,12/3/2017 3:37:40 PM,LIMIT_SELL,0.00045902,12.33502071,0.00000000,0.00001415,0.00566202,0.00045902,False,,0.00000000,False,12/3/2017 3:37:45 PM
5a002a22-934b-4c37-b0fc-066b0a860802,BTC-THC,12/3/2017 3:39:14 PM,LIMIT_BUY,0.00000738,924.75954268,0.00000000,0.00001701,0.00680622,0.00000736,False,,0.00000000,False,12/3/2017 3:39:15 PM
3b3d4825-2295-4858-8856-76042f799198,BTC-NEO,12/3/2017 3:42:48 PM,LIMIT_SELL,0.00320010,1.00000000,0.00000000,0.00000800,0.00320010,0.00320010,False,,0.00000000,False,12/3/2017 3:42:49 PM
5e840bbe-93e4-4d0a-b846-57c217500830,BTC-THC,12/3/2017 3:44:13 PM,LIMIT_BUY,0.00000736,435.14582201,0.00000000,0.00000800,0.00320267,0.00000736,False,,0.00000000,False,12/3/2017 3:44:14 PM
59bfb356-92dd-4439-bfe4-0455d0661cc3,BTC-IOP,12/3/2017 9:56:25 PM,LIMIT_SELL,0.00051630,9.80000000,0.00000000,0.00001264,0.00505993,0.00051632,False,,0.00000000,False,12/3/2017 9:56:25 PM
2cadbeb2-6c22-431c-938f-7327732319f1,BTC-POT,12/3/2017 9:58:44 PM,LIMIT_BUY,0.00003877,129.86076090,0.00000000,0.00001258,0.00503470,0.00003877,False,,0.00000000,True,12/3/2017 9:58:44 PM
a6861f1e-346e-4443-bc85-5aeae9d83b95,BTC-DASH,12/3/2017 10:01:37 PM,LIMIT_SELL,0.06833302,0.07580603,0.00000000,0.00001299,0.00519879,0.06858016,False,,0.00000000,False,12/3/2017 10:01:37 PM
5697253f-922f-4bc6-a534-8685cfd3ad43,BTC-POT,12/3/2017 10:02:21 PM,LIMIT_SELL,0.00003841,190.26025792,0.00000000,0.00001826,0.00730789,0.00003841,False,,0.00000000,True,12/3/2017 10:02:21 PM
07db4aeb-44fa-4089-abf6-2a1d1cb5e9d2,BTC-POT,12/3/2017 10:03:54 PM,LIMIT_BUY,0.00003876,321.05988971,0.00000000,0.00003111,0.01244428,0.00003876,False,,0.00000000,True,12/3/2017 10:03:54 PM
9a03f21c-9f62-469a-a8df-b24995f2d7de,BTC-IOP,12/3/2017 10:06:04 PM,LIMIT_SELL,0.00052551,9.82000000,0.00000000,0.00001301,0.00520597,0.00053014,False,,0.00000000,False,12/3/2017 10:06:04 PM
f741e594-f652-4aa2-9409-ceb2a489a8a1,BTC-THC,12/3/2017 10:07:05 PM,LIMIT_BUY,0.00000909,569.86330033,0.00000000,0.00001289,0.00515726,0.00000905,False,,0.00000000,True,12/3/2017 10:07:06 PM
40f25c0e-5747-47a1-b060-8490be23bc71,BTC-IOP,12/5/2017 12:56:11 AM,LIMIT_SELL,0.00053260,17.13828459,0.00000000,0.00002281,0.00912785,0.00053260,False,,0.00000000,True,12/5/2017 12:56:11 AM
609b588b-ea77-4c8e-9825-37bf77165723,BTC-THC,12/5/2017 12:57:09 AM,LIMIT_BUY,0.00000715,1273.44198252,0.00000000,0.00002276,0.00910511,0.00000715,False,,0.00000000,True,12/5/2017 12:57:10 AM
34075536-18a9-47df-8965-0c70b35c409f,BTC-DASH,12/5/2017 12:59:45 AM,LIMIT_SELL,0.06570402,0.68225428,0.00000000,0.00011206,0.04482684,0.06570401,False,,0.00000000,True,12/5/2017 12:59:45 AM
62184676-7ed5-4608-8969-616b9b656ede,BTC-POT,12/5/2017 1:01:13 AM,LIMIT_BUY,0.00003692,583.89251490,578.09289696,0.00000053,0.00021412,0.00003692,False,,0.00000000,True,12/5/2017 1:01:13 AM
c08e8c8c-f183-4352-b037-6594a228286a,BTC-POT,12/5/2017 1:03:41 AM,LIMIT_BUY,0.00003694,70.55489781,0.00000000,0.00000651,0.00260629,0.00003694,False,,0.00000000,True,12/5/2017 1:03:41 AM
57eaf570-229e-4109-b40d-d30f3241bb7f,BTC-POT,12/5/2017 1:06:12 AM,LIMIT_BUY,0.00003683,1134.47383994,666.56909290,0.00004306,0.01723026,0.00003682,False,,0.00000000,True,12/5/2017 1:06:12 AM
084b37f1-51f9-4832-8656-599bd687fab1,BTC-THC,12/5/2017 1:07:01 AM,LIMIT_BUY,0.00000716,482.42081355,0.00000000,0.00000863,0.00345413,0.00000716,False,,0.00000000,True,12/5/2017 1:07:01 AM
c78fa69d-eb4b-4e4e-9961-bec2f49c7aad,BTC-THC,12/5/2017 1:07:38 AM,LIMIT_BUY,0.00000716,99.75000000,0.00000000,0.00000178,0.00071421,0.00000716,False,,0.00000000,True,12/5/2017 1:07:38 AM
deba309f-75e2-4eb6-86fd-e0150c92a3ca,BTC-THC,12/5/2017 1:08:46 AM,LIMIT_BUY,0.00000717,521.15688285,0.00000000,0.00000933,0.00373668,0.00000717,False,,0.00000000,True,12/5/2017 1:08:46 AM
f7834d99-4165-4100-bcdc-a9069c1b4d94,BTC-BCH,12/5/2017 1:09:49 AM,LIMIT_BUY,0.13240494,0.12573237,0.00000000,0.00004161,0.01664758,0.13240489,False,,0.00000000,True,12/5/2017 1:09:49 AM
64143d33-616d-4b50-ade1-641a69d35cb9,BTC-BCH,12/5/2017 4:02:03 AM,LIMIT_SELL,0.12969400,0.05700000,0.00000000,0.00001848,0.00739261,0.12969491,False,,0.00000000,False,12/5/2017 4:02:03 AM
79646eb0-d8a7-498e-bdc8-9377016e09db,BTC-THC,12/5/2017 4:03:47 AM,LIMIT_SELL,0.00000647,5306.53834394,0.00000000,0.00008583,0.03433330,0.00000647,False,,0.00000000,True,12/5/2017 4:03:47 AM
d529d1ed-3122-4816-b365-d822918c61c5,BTC-THC,12/5/2017 4:05:18 AM,LIMIT_BUY,0.00000648,6407.04717593,0.00000000,0.00010379,0.04151766,0.00000648,False,,0.00000000,True,12/5/2017 4:05:18 AM
848c6404-f640-4e6f-ad4c-08aac172038b,BTC-BCH,12/9/2017 4:28:13 AM,LIMIT_SELL,0.09113491,0.32764263,0.00000000,0.00007464,0.02985970,0.09113497,False,,0.00000000,True,12/9/2017 4:28:13 AM
f6fa7686-7522-4c05-b23d-5e55397c8c74,BTC-THC,12/9/2017 4:30:16 AM,LIMIT_BUY,0.00000959,3098.10914234,0.00000000,0.00007419,0.02967988,0.00000958,False,,0.00000000,True,12/9/2017 4:30:17 AM
842b9ccf-f878-4de3-8f72-8d0bbff71317,BTC-THC,12/9/2017 5:59:33 AM,LIMIT_SELL,0.00000922,85.18455260,0.00000000,0.00000196,0.00078540,0.00000922,False,,0.00000000,True,12/9/2017 5:59:33 AM
4cc4e89b-69d5-4d6c-a816-e0a881e1afcf,BTC-THC,12/9/2017 5:59:52 AM,LIMIT_SELL,0.00000924,550.96473000,0.00000000,0.00001272,0.00509091,0.00000924,False,,0.00000000,True,12/9/2017 5:59:53 AM
5087560f-9478-4014-8766-993a2956138f,BTC-THC,12/9/2017 6:02:40 AM,LIMIT_SELL,0.00000900,7797.69981609,0.00000000,0.00017542,0.07017928,0.00000900,False,,0.00000000,True,12/9/2017 6:02:41 AM
b108399d-17c4-4a8e-ae7e-b9d5715d779a,BTC-LTC,12/9/2017 6:04:37 AM,LIMIT_SELL,0.00956960,2.00000000,0.00000000,0.00004808,0.01923599,0.00961800,False,,0.00000000,True,12/9/2017 6:04:38 AM
a5ec0022-e50e-4f25-95c3-69f0c32d751b,BTC-LTC,12/9/2017 6:08:08 AM,LIMIT_SELL,0.00955500,3.00000000,0.00000000,0.00007189,0.02875725,0.00958575,False,,0.00000000,True,12/9/2017 6:08:08 AM
1d1f9f66-913f-458f-8322-1c3b81663359,BTC-THC,12/9/2017 6:09:50 AM,LIMIT_SELL,0.00000910,1071.30721958,0.00000000,0.00002437,0.00974889,0.00000910,False,,0.00000000,True,12/9/2017 6:09:51 AM
050410d6-5fb5-478e-bb94-2b51727fa9ad,BTC-IOP,12/9/2017 6:10:56 AM,LIMIT_SELL,0.00033003,19.99939399,0.00000000,0.00001650,0.00660179,0.00033010,False,,0.00000000,True,12/9/2017 6:10:57 AM
b7846b05-ddcb-4593-8919-7987118a8e0b,BTC-IOP,12/9/2017 6:11:54 AM,LIMIT_SELL,0.00033010,51.24232142,0.00000000,0.00004228,0.01691509,0.00033010,False,,0.00000000,True,12/9/2017 6:11:54 AM
78354ee0-be24-4ecc-850b-3be5d994f827,BTC-XRP,12/9/2017 6:15:16 AM,LIMIT_SELL,0.00001592,2020.00000000,0.00000000,0.00008044,0.03217860,0.00001593,False,,0.00000000,True,12/9/2017 6:15:17 AM
d949e889-fcdd-40bd-a042-0559b5105255,BTC-POT,12/9/2017 6:16:55 AM,LIMIT_SELL,0.00002006,1160.65700163,0.00000000,0.00005820,0.02328277,0.00002006,False,,0.00000000,True,12/9/2017 6:16:55 AM
4b96efd8-e6e2-446f-95a6-641c05b2a96d,BTC-XVG,12/9/2017 6:21:46 AM,LIMIT_BUY,0.00000056,960.00000000,0.00000000,0.00000134,0.00053760,0.00000056,False,,0.00000000,False,12/9/2017 6:22:39 AM
aca16ff9-5f71-4a26-bf97-90493d52e0c1,BTC-ETH,12/9/2017 6:23:15 AM,LIMIT_SELL,0.03042099,1.00833746,0.00000000,0.00007668,0.03067462,0.03042099,False,,0.00000000,True,12/9/2017 6:23:15 AM
fff99568-2ddb-443b-a1b0-27fcf3d2b4c8,BTC-XVG,12/9/2017 6:24:09 AM,LIMIT_SELL,0.00000056,1440.00000000,0.00000000,0.00000201,0.00080640,0.00000056,False,,0.00000000,True,12/9/2017 6:24:09 AM
767ab8de-489c-4943-87fe-96be5398dfdb,BTC-XEL,12/9/2017 6:26:06 AM,LIMIT_BUY,0.00001859,30.00000000,0.00000000,0.00000139,0.00055770,0.00001859,False,,0.00000000,False,12/9/2017 6:26:06 AM
f6eb447f-0c79-45a7-9b07-66606d17849f,BTC-XEL,12/9/2017 6:27:42 AM,LIMIT_SELL,0.00001824,35.00000000,0.00000000,0.00000163,0.00065450,0.00001870,False,,0.00000000,True,12/9/2017 6:27:42 AM
1cd03584-c2be-426f-9969-18f1dfea40ea,USDT-BTC,12/9/2017 10:18:25 AM,LIMIT_SELL,14800.00000001,0.00050000,0.00000000,0.01855000,7.42000000,14840.00000000,False,,0.00000000,False,12/9/2017 10:18:25 AM
8b12d84f-3f86-4174-8cae-cc2840e77f23,BTC-LTC,12/9/2017 6:06:38 PM,LIMIT_BUY,0.00983584,24.61667826,0.00000000,0.00060528,0.24212494,0.00983581,False,,0.00000000,True,12/9/2017 6:06:38 PM
3e16b41a-95db-4013-8247-3646061f3d28,BTC-LTC,12/10/2017 3:41:28 PM,LIMIT_SELL,0.00910542,1.00000000,0.00000000,0.00002276,0.00910544,0.00910544,False,,0.00000000,False,12/10/2017 3:41:28 PM
b6563cdc-bf64-40a5-8298-ba7090a4afa8,BTC-BCH,12/10/2017 3:42:52 PM,LIMIT_SELL,0.08526110,0.10000000,0.00000000,0.00002133,0.00853403,0.08534030,False,,0.00000000,False,12/10/2017 3:42:52 PM
f390a406-1853-4b07-a13a-c12afcc0257a,BTC-BCH,12/10/2017 3:46:10 PM,LIMIT_SELL,0.08550000,0.30000000,0.00000000,0.00006420,0.02568154,0.08560513,False,,0.00000000,False,12/10/2017 3:46:10 PM
af258088-ee38-46ff-bc27-10404fde48c8,BTC-LTC,12/10/2017 4:06:41 PM,LIMIT_SELL,0.00908926,1.00000000,0.00000000,0.00002273,0.00909313,0.00909313,False,,0.00000000,False,12/10/2017 4:06:41 PM
69d6efbe-2cf5-4f8d-afe7-2b69d5f6fd56,BTC-BCH,12/10/2017 4:07:41 PM,LIMIT_SELL,0.08570000,0.50000000,0.00000000,0.00010712,0.04285000,0.08570000,False,,0.00000000,False,12/10/2017 4:08:27 PM
be3fc672-293c-451e-aa1b-c78cea624c26,BTC-LTC,12/10/2017 4:09:21 PM,LIMIT_SELL,0.00910000,1.00000000,0.00000000,0.00002275,0.00910001,0.00910001,False,,0.00000000,False,12/10/2017 4:09:21 PM
416a21a3-62ec-4282-9703-ecab63ff9cda,BTC-LTC,12/10/2017 4:10:21 PM,LIMIT_SELL,0.00910000,1.00000000,0.00000000,0.00002275,0.00910166,0.00910166,False,,0.00000000,False,12/10/2017 4:10:22 PM
b188586a-daaf-4d1a-ab1a-a114e3ed32d6,BTC-LTC,12/10/2017 4:12:38 PM,LIMIT_SELL,0.00909313,2.00000000,0.00000000,0.00004546,0.01818626,0.00909313,False,,0.00000000,False,12/10/2017 4:12:38 PM
226911dc-7ee1-4560-a83a-9ed9be1976ab,BTC-BCH,12/10/2017 4:13:32 PM,LIMIT_SELL,0.08575001,0.60000000,0.00000000,0.00012862,0.05145000,0.08575000,False,,0.00000000,False,12/10/2017 4:14:13 PM
59ecb86d-a505-404d-bf90-d1c51fe7c3e5,BTC-BCH,12/10/2017 11:23:27 PM,LIMIT_BUY,0.08400000,0.04992488,0.00000000,0.00001048,0.00419368,0.08399980,False,,0.00000000,True,12/10/2017 11:23:28 PM
aa09d3a5-a0e2-4b82-b0fa-cfa8c0b5d841,BTC-THC,12/11/2017 11:52:54 AM,LIMIT_BUY,0.00000637,100.00000000,0.00000000,0.00000159,0.00063600,0.00000636,False,,0.00000000,False,12/11/2017 11:52:55 AM
7044eb3b-92ec-4cd7-9b7b-82f73cb0a34b,BTC-LTC,12/11/2017 2:08:14 PM,LIMIT_SELL,0.01067498,1.00000000,0.00000000,0.00002669,0.01067978,0.01067978,False,,0.00000000,False,12/11/2017 2:08:16 PM
9a92dbe0-8746-4047-972a-63523e729812,BTC-BCH,12/11/2017 2:09:41 PM,LIMIT_BUY,0.08330000,0.22567451,0.00000000,0.00004699,0.01879868,0.08329997,False,,0.00000000,False,12/11/2017 2:09:41 PM
2eb32eb8-1914-4c8b-b4bb-93a9802c7e19,BTC-LTC,12/11/2017 2:11:19 PM,LIMIT_SELL,0.01079700,1.00000000,0.00000000,0.00002700,0.01080000,0.01080000,False,,0.00000000,False,12/11/2017 2:11:19 PM
63d85ac5-b1e7-4d09-afdd-bfba62f08f74,BTC-BCH,12/11/2017 2:12:32 PM,LIMIT_BUY,0.08329999,0.22000000,0.00000000,0.00004581,0.01832599,0.08329995,False,,0.00000000,False,12/11/2017 2:12:32 PM
db3f36e7-b0bc-4ff1-9f34-bcb4c5bc18a9,BTC-LTC,12/11/2017 2:46:45 PM,LIMIT_SELL,0.01116600,1.00000000,0.00000000,0.00002791,0.01116600,0.01116600,False,,0.00000000,False,12/11/2017 2:46:48 PM
acd9f789-87bd-4019-8bce-400fbc9d744a,BTC-BTG,12/11/2017 6:01:10 PM,LIMIT_SELL,0.01483051,0.56045628,0.00000000,0.00002077,0.00831186,0.01483052,,,,,12/11/2017 6:01:10 PM
8cf61997-b6e5-4b18-b8fe-cdcd13b679a0,BTC-LTC,12/12/2017 7:32:02 AM,LIMIT_SELL,0.01384000,1.00000000,0.00000000,0.00003460,0.01384000,0.01384000,False,,0.00000000,False,12/12/2017 7:32:09 AM
960bc32d-8862-4f60-8b34-b99752d602a0,BTC-LTC,12/12/2017 7:38:12 AM,LIMIT_SELL,0.01360001,1.00000000,0.00000000,0.00003400,0.01360001,0.01360001,False,,0.00000000,False,12/12/2017 7:38:12 AM
24609df1-9960-4988-afbe-58c0702ad914,BTC-BCH,12/12/2017 7:41:08 AM,LIMIT_BUY,0.08661011,0.24049660,0.00000000,0.00005206,0.02082942,0.08661004,False,,0.00000000,False,12/12/2017 7:41:14 AM
8164264f-6b2d-4a1c-8cca-c15a030085ad,ETH-LTC,12/12/2017 5:07:43 PM,LIMIT_SELL,0.50000000,4.20000000,0.00000000,0.00524999,2.10000049,0.50000012,False,,0.00000000,False,12/12/2017 5:07:43 PM
acb92507-0634-4a09-8b7b-8d678ea18fb1,ETH-BCH,12/12/2017 5:10:57 PM,LIMIT_SELL,2.51492989,0.22802919,0.00000000,0.00143368,0.57347741,2.51492982,False,,0.00000000,False,12/12/2017 5:12:59 PM
0ca4aa15-81ae-4550-831b-2e3742f821ba,BTC-ETH,12/12/2017 5:21:18 PM,LIMIT_BUY,0.03618656,5.18045425,0.00000000,0.00046865,0.18746239,0.03618648,False,,0.00000000,True,12/12/2017 5:22:48 PM
425972f2-1ee7-4cbd-bfd4-85750db4001f,ETH-BCH,12/12/2017 5:25:27 PM,LIMIT_SELL,2.51510009,0.20000000,0.00000000,0.00125753,0.50302000,2.51510000,False,,0.00000000,False,12/12/2017 5:25:41 PM
0f1b309a-ac7a-40bd-872f-c0c2702fbe86,BTC-ETH,12/12/2017 5:28:16 PM,LIMIT_SELL,0.03580190,4.48000000,0.00000000,0.00040190,0.16076442,0.03588492,False,,0.00000000,False,12/12/2017 5:28:16 PM
89c3dffb-b5c3-4f11-98d2-7ef8df47cbbc,ETH-LTC,12/12/2017 5:41:26 PM,LIMIT_SELL,0.50500024,0.94000000,0.00000000,0.00120818,0.48327287,0.51412007,False,,0.00000000,True,12/12/2017 5:41:27 PM
e6af930d-6626-4ae3-8825-543b685f8f52,BTC-BCH,12/12/2017 10:50:45 PM,LIMIT_SELL,0.09383900,0.28522600,0.00000000,0.00006690,0.02676531,0.09383896,False,,0.00000000,False,12/12/2017 10:51:07 PM
69cf288b-519c-485a-ba75-b2c85f638f60,BTC-THC,12/12/2017 10:53:25 PM,LIMIT_BUY,0.00000701,2661.83856850,0.00000000,0.00004663,0.01865640,0.00000701,False,,0.00000000,False,12/12/2017 10:55:25 PM
32b08cf1-8a8f-43b5-93e2-e24a50134e32,BTC-XZC,12/12/2017 11:00:46 PM,LIMIT_BUY,0.00263090,1.97000000,0.00000000,0.00001295,0.00518286,0.00263089,False,,0.00000000,False,12/12/2017 11:01:11 PM
02cc37ed-2d6a-4cae-b3b6-6e3e18711bdc,BTC-XZC,12/12/2017 11:03:12 PM,LIMIT_BUY,0.00263099,3.94000000,0.00000000,0.00002591,0.01036610,0.00263099,False,,0.00000000,False,12/12/2017 11:03:12 PM
57fe89fe-9f33-4997-b8a6-dc567d8f4966,BTC-ETH,12/13/2017 10:55:46 AM,LIMIT_SELL,0.04030000,0.43510756,0.00000000,0.00004383,0.01753483,0.04029999,False,,0.00000000,True,12/13/2017 10:55:46 AM
b3595d25-0d6c-40fc-95bd-d538fc755e8a,BTC-THC,12/13/2017 10:59:47 AM,LIMIT_BUY,0.00000858,1979.45260227,0.00000000,0.00004245,0.01698370,0.00000858,False,,0.00000000,True,12/13/2017 10:59:47 AM
cc6c7e8b-f8ce-464e-8559-06335e4be0b7,BTC-XZC,12/13/2017 11:01:22 AM,LIMIT_BUY,0.00281433,3.76396904,0.00000000,0.00002647,0.01059305,0.00281433,False,,0.00000000,True,12/13/2017 11:01:22 AM
23a7cee7-62bf-40c8-8631-8ff9b118b2d9,BTC-XZC,12/13/2017 11:02:27 AM,LIMIT_SELL,0.00281403,11.64396904,0.00000000,0.00008191,0.03276845,0.00281420,False,,0.00000000,True,12/13/2017 11:02:28 AM
68a346e5-41bc-4ace-8af8-f463efc0a46d,BTC-THC,12/13/2017 11:04:18 AM,LIMIT_BUY,0.00000858,2259.00000000,0.00000000,0.00004845,0.01938222,0.00000858,False,,0.00000000,True,12/13/2017 11:04:19 AM
b81ea21c-28a8-4e0a-a67f-9b280834c4ac,BTC-POT,12/13/2017 2:52:21 PM,LIMIT_SELL,0.00001907,100.79867607,0.00000000,0.00000480,0.00192488,0.00001910,False,,0.00000000,True,12/13/2017 2:52:21 PM
41a25077-20d4-4df2-b9e1-e6642d09624e,ETH-CRB,12/13/2017 4:08:55 PM,LIMIT_BUY,0.00054825,71.00000000,0.00000000,0.00009574,0.03829740,0.0005394,,,,,12/13/2017 4:08:55 PM
832b303d-cf89-47bc-ab8a-a70661d6867c,BTC-1ST,12/13/2017 4:48:54 PM,LIMIT_BUY,0.00005800,271.37670272,0.00000000,0.00003769,0.01507768,0.00005556,,,,,12/13/2017 4:48:54 PM
fc330869-f0c2-4aa2-b353-610f65591245,BTC-1ST,12/13/2017 4:52:33 PM,LIMIT_SELL,0.00003600,164.42157743,0.00000000,0.00001719,0.00687611,0.00004182,,,,,12/13/2017 4:52:34 PM
90610888-a5e9-462d-ad7b-0dab573b0617,BTC-1ST,12/13/2017 4:54:10 PM,LIMIT_SELL,0.00004683,106.95512529,0.00000000,0.00001379,0.00551674,0.00005158,,,,,12/13/2017 4:54:10 PM
658daac4-904f-4cbc-9e29-ec3dd98f5e2f,BTC-ETH,12/13/2017 5:53:04 PM,LIMIT_SELL,0.04195023,1.00000000,0.00000000,0.00010491,0.04196849,0.04196849,False,,0.00000000,True,12/13/2017 5:53:04 PM
1e31ceeb-8bfd-4c7f-946c-af9f13baee29,BTC-THC,12/13/2017 5:55:40 PM,LIMIT_BUY,0.00000728,2128.56248273,0.00000000,0.00003873,0.01549593,0.00000728,False,,0.00000000,True,12/13/2017 5:55:40 PM
